repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
182,lukevers/kittens,6.0,0.0,1.0,0.0,426.0,5.0,45.0,50.0,0.0,15.0,15.0,1.0,44.0
183,apprenda/kuberang,7.0,186.0,9.0,16.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
184,mattn/streeem,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
185,wangguanfu/go-,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
186,icecrime/vossibility-collector,3.0,0.0,0.0,0.0,72.0,4.0,6.0,10.0,0.0,4.0,4.0,0.0,16.0
187,gobwas/graceful,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
188,kakao/network-node-manager,6.0,0.0,9.0,0.0,48.0,0.0,6.0,6.0,0.0,11.0,11.0,0.0,17.0
189,mdlayher/goat,5.0,0.0,0.0,0.0,667.0,1.0,24.0,25.0,0.0,6.0,6.0,0.0,16.0
190,astaxie/beeku,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
191,adtac/go-lcns,1.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
192,simonedegiacomi/gphotosuploader,7.0,0.0,0.0,0.0,75.0,8.0,18.0,26.0,0.0,14.0,14.0,0.0,24.0
193,meltwater/secretary,13.0,468.0,14.0,28.0,131.0,0.0,3.0,3.0,0.0,21.0,21.0,0.0,50.0
194,zitryss/go-sample,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
195,polaris1119/autogo,2.0,0.0,0.0,0.0,26.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,13.0
196,dforsyth/donut-go,2.0,0.0,0.0,0.0,49.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0
197,recoilme/slowpoke,5.0,0.0,8.0,0.0,141.0,0.0,9.0,9.0,0.0,10.0,10.0,0.0,48.0
198,gillesdemey/go-dicom,5.0,0.0,0.0,0.0,90.0,3.0,1.0,4.0,2.0,3.0,5.0,0.0,9.0
199,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
